id,title_original,english_title,hungarian_title,video_url,source_equipment_types,inferred_equipment_types,canonical_equipment_types,primary_pattern,secondary_pattern,body_region,impact_level,complexity_level,intensity_estimate,position_type,unilateral_flag,beginner_friendly,session_role_fit,contraindications,home_safe,requires_large_space,requires_partner,requires_gym_setup,advanced_risk,qa_flags,validation_errors,taxonomy_status
1574,Alternating sandbag front rack Cossack squat - Váltott Kozák guggolás elöltartásban homokzsákkal,Alternating sandbag front rack Cossack squat,Váltott Kozák guggolás elöltartásban homokzsákkal,https://vimeo.com/649535086,sandbag,sandbag,sandbag,squat,,lower_body,low,moderate,medium,standing,no,conditional,main,knee_caution,no,no,no,no,no,equipment_inferred:sandbag|excluded_from_home_safe_pool,,validated
1575,Alternating sandbag front rack box step up - Dobozra lépés váltott lábbal elöltartásban homokzsákkal,Alternating sandbag front rack box step up,Dobozra lépés váltott lábbal elöltartásban homokzsákkal,https://vimeo.com/649535018,sandbag|bench_or_box,bench_or_box|sandbag,bench_or_box|sandbag,lunge,,lower_body,low,moderate,low,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:bench_or_box|sandbag|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1576,Alternating sandbag bearhug lateral squat - Váltott oldalsó guggolás medveölelésben homokzsákkal,Alternating sandbag bearhug lateral squat,Váltott oldalsó guggolás medveölelésben homokzsákkal,https://vimeo.com/649534940,sandbag,sandbag,sandbag,squat,,lower_body,low,moderate,medium,standing,no,conditional,main,knee_caution,no,no,no,no,no,equipment_inferred:sandbag|excluded_from_home_safe_pool,,validated
1577,Alternating sandbag bearhug cursty lunge - Váltott kereszt kitörés homokzsákot ölelve,Alternating sandbag bearhug cursty lunge,Váltott kereszt kitörés homokzsákot ölelve,https://vimeo.com/649534879,sandbag,sandbag,sandbag,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:sandbag|excluded_from_home_safe_pool,,validated
1578,Alternating sandbag bearhug Cossack squat - Váltott Kozák guggolás homokzsákkal medvetartásban,Alternating sandbag bearhug Cossack squat,Váltott Kozák guggolás homokzsákkal medvetartásban,https://vimeo.com/649534817,sandbag,sandbag,sandbag,squat,,lower_body,low,moderate,medium,standing,no,conditional,main,knee_caution,no,no,no,no,no,equipment_inferred:sandbag|excluded_from_home_safe_pool,,validated
1579,Alternating sandbag back rack reverse lunge - Váltott kitörés hátra háton homokzsákkal,Alternating sandbag back rack reverse lunge,Váltott kitörés hátra háton homokzsákkal,https://vimeo.com/649534755,sandbag,sandbag,sandbag,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:sandbag|excluded_from_home_safe_pool,,validated
1580,Alternating sandbag back rack cursty lunge - Váltott kereszt kitörés háton homokzsákkal,Alternating sandbag back rack cursty lunge,Váltott kereszt kitörés háton homokzsákkal,https://vimeo.com/649534677,sandbag,sandbag,sandbag,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:sandbag|excluded_from_home_safe_pool,,validated
1581,Alternating sandbag back rack Cossack squat - Váltott Kozák guggolás háton homokzsákkal,Alternating sandbag back rack Cossack squat,Váltott Kozák guggolás háton homokzsákkal,https://vimeo.com/649534579,sandbag,sandbag,sandbag,squat,,lower_body,low,moderate,medium,standing,no,conditional,main,knee_caution,no,no,no,no,no,equipment_inferred:sandbag|excluded_from_home_safe_pool,,validated
1582,Alternating reverse lunge - Kitörés hátra váltott lábbal,Alternating reverse lunge,Kitörés hátra váltott lábbal,https://vimeo.com/649534514,bodyweight,,bodyweight,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,,,validated
1583,Alternating prisoner reverse lunge - Hátra kitörés váltott lábbal tarkóra tartással,Alternating prisoner reverse lunge,Hátra kitörés váltott lábbal tarkóra tartással,https://vimeo.com/649534497,bodyweight,,bodyweight,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,,,validated
1584,Alternating plate overhead reverse lunge - Váltott kitörés hátra fej fölötti tartásban tárcsával,Alternating plate overhead reverse lunge,Váltott kitörés hátra fej fölötti tartásban tárcsával,https://vimeo.com/649534354,bodyweight,other,bodyweight|other,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1585,Alternating plate overhead cursty lunge - Váltott kereszt kitörés fej fölötti tartásban tárcsával,Alternating plate overhead cursty lunge,Váltott kereszt kitörés fej fölötti tartásban tárcsával,https://vimeo.com/649534274,bodyweight,other,bodyweight|other,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1586,Alternating plate overhead box step up - Dobozra lépés váltott lábbal fej fölötti tartásban tárcsával,Alternating plate overhead box step up,Dobozra lépés váltott lábbal fej fölötti tartásban tárcsával,https://vimeo.com/649534193,bench_or_box,bench_or_box|other,bench_or_box|other,lunge,,lower_body,low,moderate,low,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:bench_or_box|other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1587,Alternating plate lateral raise (top down) - Váltott oldalemelés felülről indítva tárcsával,Alternating plate lateral raise (top down),Váltott oldalemelés felülről indítva tárcsával,https://vimeo.com/649534108,dumbbell,other,dumbbell|other,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1588,Alternating plate lateral raise - Váltott oldalemelés tárcsával,Alternating plate lateral raise,Váltott oldalemelés tárcsával,https://vimeo.com/649534036,dumbbell,other,dumbbell|other,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1589,Alternating plate jump lunge - Kitörésből szökkenés váltott lábbal tárcsával,Alternating plate jump lunge,Kitörésből szökkenés váltott lábbal tárcsával,https://vimeo.com/649533984,bodyweight,other,bodyweight|other,lunge,cardio_locomotion,lower_body,high,moderate,high,standing,yes,no,accessory|finisher|main,knee_caution,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1590,Alternating plate hold deadbug (only legs) - Váltott dölglött bogár tárcsával (csak lábbal),Alternating plate hold deadbug (only legs),Váltott dölglött bogár tárcsával (csak lábbal),https://vimeo.com/649533888,bodyweight,other,bodyweight|other,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1591,Alternating plate goblet cursty lunge - Váltott kereszt kitörés serlegtartásban tárcsával,Alternating plate goblet cursty lunge,Váltott kereszt kitörés serlegtartásban tárcsával,https://vimeo.com/649533831,dumbbell,other,dumbbell|other,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1592,Alternating plate goblet Cossack squat - Váltott Kozák guggolás serlegtartásban tárcsával,Alternating plate goblet Cossack squat,Váltott Kozák guggolás serlegtartásban tárcsával,https://vimeo.com/649533752,dumbbell,other,dumbbell|other,squat,,lower_body,low,moderate,medium,standing,no,conditional,main,knee_caution,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1593,Alternating plate goblet box step up -Dobozra lépés váltott lábbal serlegtartásban tárcsával,Alternating plate goblet box step up -Dobozra lépés váltott lábbal serlegtartásban tárcsával,,https://vimeo.com/649533678,bench_or_box,bench_or_box|other,bench_or_box|other,lunge,,lower_body,low,moderate,low,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:bench_or_box|other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1594,Alternating plate front raise (top down) - Előre emelés váltott karral tárcsával felülről indítva,Alternating plate front raise (top down),Előre emelés váltott karral tárcsával felülről indítva,https://vimeo.com/649533622,dumbbell,other,dumbbell|other,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1595,Alternating plate front rack reverse lunge - Kitörés hátra váltott lábbal elöltartásban tárcsával,Alternating plate front rack reverse lunge,Kitörés hátra váltott lábbal elöltartásban tárcsával,https://vimeo.com/649533544,bodyweight,other,bodyweight|other,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1596,Alternating plate deadbug - Váltott döglött bogár tárcsával,Alternating plate deadbug,Váltott döglött bogár tárcsával,https://vimeo.com/649533434,bodyweight,other,bodyweight|other,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,no,no,no,no,no,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1597,"Alternating kettlebell seal row - Melltámaszos evezés kettlebellel váltott karral, vízszintes padon",Alternating kettlebell seal row,"Melltámaszos evezés kettlebellel váltott karral, vízszintes padon",https://vimeo.com/649533297,kettlebell,bench_or_box|kettlebell,bench_or_box|kettlebell,pull,,upper_body,low,moderate,medium,standing,no,conditional,main,,yes,no,no,no,no,equipment_inferred:bench_or_box|kettlebell|canonical_equipment_differs_from_source,,validated
1598,Alternating plate balance pistol squat - Váltott pisztoly guggolás mellkas előtt tárcsával,Alternating plate balance pistol squat,Váltott pisztoly guggolás mellkas előtt tárcsával,https://vimeo.com/649512326,bodyweight,other,bodyweight|other,squat,,lower_body,low,complex,medium,standing,yes,no,accessory|main,knee_caution,no,no,no,no,yes,equipment_inferred:other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1599,Alternating overhead sandbag box step down - Dobozról lelépés váltott lábbal homokzsákkal fej fölött tartva,Alternating overhead sandbag box step down,Dobozról lelépés váltott lábbal homokzsákkal fej fölött tartva,https://vimeo.com/649512318,sandbag|bench_or_box,bench_or_box|sandbag,bench_or_box|sandbag,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,no,no,no,no,no,equipment_inferred:bench_or_box|sandbag|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1600,Alternating overhead reverse lunge - Váltott kitörés hátra fej fölött tartott karokkal,Alternating overhead reverse lunge,Váltott kitörés hátra fej fölött tartott karokkal,https://vimeo.com/649512254,bodyweight,,bodyweight,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,,,validated
1601,Alternating overhead dumbbell box step down - Dobozról lelépés váltott lábbal kézisúlyzóval fej fölötti tartásban,Alternating overhead dumbbell box step down,Dobozról lelépés váltott lábbal kézisúlyzóval fej fölötti tartásban,https://vimeo.com/649512141,dumbbell|bench_or_box,bench_or_box|dumbbell,bench_or_box|dumbbell,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,yes,no,no,no,no,equipment_inferred:bench_or_box|dumbbell|canonical_equipment_differs_from_source,,validated
1602,Alternating overhead box step down with plate  - Dobozról lelépés váltott lábbal tárcsával fej fölötti tartásban,Alternating overhead box step down with plate,Dobozról lelépés váltott lábbal tárcsával fej fölötti tartásban,https://vimeo.com/649512073,bench_or_box,bench_or_box|other,bench_or_box|other,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,no,no,no,no,no,equipment_inferred:bench_or_box|other|canonical_equipment_differs_from_source|excluded_from_home_safe_pool,,validated
1603,Alternating overhead barbell box step down - Dobozról lelépés váltott lábbal rúddal fej fölötti tartásban,Alternating overhead barbell box step down,Dobozról lelépés váltott lábbal rúddal fej fölötti tartásban,https://vimeo.com/649512055,barbell|bench_or_box,barbell|bench_or_box,barbell|bench_or_box,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory,,no,no,no,yes,no,equipment_inferred:barbell|bench_or_box|gym_setup_required|excluded_from_home_safe_pool,,validated
1604,Alternating march miniband above feet - Váltott magas térdemelés gumiszalaggal a lábfejnél,Alternating march miniband above feet,Váltott magas térdemelés gumiszalaggal a lábfejnél,https://vimeo.com/649511956,bodyweight,band,band|bodyweight,mixed_other,,full_body,low,moderate,low,standing,no,conditional,accessory|warmup,,yes,no,no,no,no,equipment_inferred:band|canonical_equipment_differs_from_source,,validated
1605,Alternating leg raise to deadbug on SMR - Váltott lábemelés döglött bogár helyzetbe SMR hengeren,Alternating leg raise to deadbug on SMR,Váltott lábemelés döglött bogár helyzetbe SMR hengeren,https://vimeo.com/649511897,bodyweight,,bodyweight,core,,core,low,moderate,low,mixed,no,conditional,accessory|activation,,yes,no,no,no,no,,,validated
1606,Alternating lateral squat - Váltott oldalsó guggolás,Alternating lateral squat,Váltott oldalsó guggolás,https://vimeo.com/649511834,bodyweight,,bodyweight,squat,,lower_body,low,moderate,medium,standing,no,conditional,main,knee_caution,yes,no,no,no,no,,,validated
1607,Alternating Landmine thruster - Landmine guggolásból nyomás fej fölé váltott karral,Alternating Landmine thruster,Landmine guggolásból nyomás fej fölé váltott karral,https://vimeo.com/649511766,bodyweight,other,bodyweight|other,squat,,lower_body,medium,moderate,medium,standing,no,conditional,finisher|main,knee_caution,no,no,no,yes,no,equipment_inferred:other|canonical_equipment_differs_from_source|gym_setup_required|excluded_from_home_safe_pool,,validated
